gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
4091903106,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/154910777,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.329105,-122.949932,63,,,,,,2023-04-14T19:24:49,14,4,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,154910777,,Brandon M,2023-04-15T02:27:03,CC_BY_NC_4_0,Brandon M,Brandon M,,,2024-04-13T13:27:27.564Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4458640664,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/192519292,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.803874,-123.059252,2,,,,,,2023-11-21T08:20,21,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,192519292,,S.Wolf,2023-11-29T04:36:21,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T15:08:43.539Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4453756712,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/191908102,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.946166,-119.406323,242,,,,,,2023-11-23T11:22,23,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,191908102,,FreckLes,2023-11-24T04:26:29,CC_BY_NC_4_0,FreckLes,FreckLes,,,2024-04-13T13:36:44.117Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4516290203,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/197436394,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.492135,-115.975599,8,,,,,,2024-01-23T17:24,23,1,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,197436394,,Larry Halverson,2024-01-24T03:43:48,CC_BY_NC_4_0,Larry Halverson,Larry Halverson,,,2024-04-13T15:10:16.408Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4121431355,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/162603720,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.217248,-119.228777,9,,,,,,2023-05-19T21:47:09,19,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,162603720,,Mio Pelletier,2023-05-20T04:48:32,CC_BY_NC_4_0,Mio Pelletier,Mio Pelletier,,,2024-04-13T14:20:28.714Z,Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606859436,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/204662543,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.11261,-122.562097,26582,,,,,,2024-03-30T18:17:45,30,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,204662543,,jessek,2024-03-31T01:31:35,CC_BY_NC_4_0,jessek,jessek,,,2024-04-13T14:28:06.702Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4606511937,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/148485205,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.959992,-119.410187,4,,,,,,2023-02-10T16:05:23,10,2,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,148485205,,Alex Heffernan,2023-02-11T16:06:19,CC_BY_NC_4_0,Alex Heffernan,Alex Heffernan,,,2024-04-13T13:28:55.538Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4407226054,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/181007038,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.48885,-123.96973,1,,,,,,2023-08-30T04:47:43,30,8,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,181007038,,Harry Hill,2023-08-31T03:06:14,CC_BY_NC_4_0,Harry Hill,Harry Hill,,,2024-04-13T13:34:17.980Z,StillImage;StillImage;StillImage;StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4596996880,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202075039,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.206708,-123.17796,,,,,,,2024-03-10T18:15,10,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,202075039,,johnmeikle,2024-03-11T18:52:59,CC_BY_NC_4_0,johnmeikle,johnmeikle,,,2024-04-13T13:41:39.377Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4600001742,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/203196477,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.258847,-123.251778,4,,,,,,2024-03-19T21:38:31,19,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,203196477,,liams73742627,2024-03-20T04:46:12,CC_BY_NC_4_0,liams73742627,liams73742627,,,2024-04-13T14:28:15.428Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4424331138,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/186760010,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.299242,-123.138769,,,,,,,2023-10-03T15:27:38,3,10,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,186760010,,Evan Derickson,2023-10-09T00:26:13,CC_BY_NC_4_0,Evan Derickson,Evan Derickson,,,2024-04-13T13:35:39.417Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507944765,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/195021261,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.803728,-123.05896,2,,,,,,2023-12-01T04:15,1,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,195021261,,S.Wolf,2023-12-27T23:09:27,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T15:11:06.675Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4067534523,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/151794183,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.942522,-119.403,,,,,,,2023-03-20T17:04,20,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,151794183,,Kalvin Chan,2023-03-21T03:05:37,CC_BY_4_0,Kalvin Chan,Kalvin Chan,,,2024-04-13T15:05:33.294Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431210607,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/188447945,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.458183,-116.010422,4,,,,,,2023-10-21T14:47:44,21,10,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,188447945,,Larry Halverson,2023-10-21T23:36:23,CC_BY_NC_4_0,Larry Halverson,Larry Halverson,,,2024-04-13T15:07:34.496Z,,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440944710,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/190376083,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.803731,-123.058932,4,,,,,,2023-10-23T20:30,23,10,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,190376083,,S.Wolf,2023-11-08T05:31:49,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:36:28.646Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597486806,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202389370,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.290879,-123.146857,22,,,,,,2024-03-14T03:22:52,14,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,202389370,,Guerric Haché,2024-03-14T11:14:56,CC0_1_0,Guerric Haché,Guerric Haché,,,2024-04-13T14:28:29.381Z,StillImage;StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4177199971,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/177456260,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.23951,-122.899422,10,,,,,,2023-01-24T09:58,24,1,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,177456260,,utta gagel,2023-08-09T04:10:17,CC_BY_NC_4_0,utta gagel,utta gagel,,,2024-04-13T14:22:33.326Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597129073,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/202867432,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.9447,-119.413542,84,,,,,,2024-03-14T13:11,14,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,202867432,,FreckLes,2024-03-17T19:51:30,CC_BY_NC_4_0,FreckLes,FreckLes,,,2024-04-13T13:40:05.136Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4535972837,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/201208526,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.059946,-123.025092,4,,,,,,2024-03-03T14:27,3,3,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,201208526,,Taylor Justason,2024-03-04T01:39:33,CC_BY_NC_4_0,Taylor Justason,Taylor Justason,,,2024-04-13T15:09:11.263Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4413935485,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/183248093,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.488837,-119.612922,31,,,,,,2023-09-13T20:23,13,9,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,183248093,,Jodi Forster,2023-09-14T18:20:51,CC_BY_NC_4_0,Jodi Forster,Jodi Forster,,,2024-04-13T13:37:32.886Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4171961291,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/176378102,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.382925,-123.180161,60,,,,,,2023-08-01T08:48,1,8,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,176378102,,dhuggard,2023-08-03T03:00:05,CC_BY_NC_4_0,dhuggard,dhuggard,,,2024-04-13T15:08:32.605Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431120911,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/187811821,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.026126,-122.760654,9,,,,,,2023-10-16T12:07:14,16,10,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,187811821,,balisally,2023-10-19T23:05:23,CC_BY_NC_4_0,balisally,balisally,,,2024-04-13T15:09:33.685Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4162162776,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/171229759,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.975904,-122.411976,64,,,,,,2023-06-27T21:40:31,27,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,171229759,,Julia Carr,2023-07-05T16:33:27,CC0_1_0,Julia Carr,Julia Carr,,,2024-04-13T13:32:03.077Z,Sound,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4430633002,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/187848622,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.305779,-122.915161,800,,,,,,2023-08-18T11:17,18,8,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,187848622,,John D Reynolds,2023-10-17T01:00:46,CC_BY_4_0,John D Reynolds,John D Reynolds,,,2024-04-13T13:35:42.167Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4416920855,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/184622172,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.241951,-122.91167,174,,,,,,2023-09-17T08:48,17,9,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,184622172,,L/Dbert,2023-09-24T01:06:14,CC_BY_NC_4_0,L/Dbert,L/Dbert,,,2024-04-13T14:25:19.701Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4507878775,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/195021279,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,53.803722,-123.058967,2,,,,,,2023-12-26T12:55,26,12,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,195021279,,S.Wolf,2023-12-27T23:09:30,CC_BY_NC_4_0,S.Wolf,S.Wolf,,,2024-04-13T13:36:57.998Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4436436077,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/189427857,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.937831,-119.409187,575,,,,,,2023-08-16T14:22,16,8,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,189427857,,Jason Alexander,2023-10-30T01:55:24,CC_BY_NC_4_0,Jason Alexander,Jason Alexander,,,2024-04-13T15:10:23.914Z,StillImage;StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4062768679,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/150594025,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.144386,-122.733588,23,,,,,,2023-03-05T13:19,5,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,150594025,,Creature_Librarian,2023-03-08T19:38:49,CC_BY_NC_4_0,Creature_Librarian,Creature_Librarian,,,2024-04-13T15:05:07.414Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4431138031,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/187848614,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.305779,-122.915161,800,,,,,,2023-06-14T12:24,14,6,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,187848614,,John D Reynolds,2023-10-17T01:00:45,CC_BY_4_0,John D Reynolds,John D Reynolds,,,2024-04-13T13:35:49.795Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4440971941,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/190846318,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.930417,-119.390954,147,,,,,,2023-11-08T12:49,8,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,190846318,,Julia Housden Proulx,2023-11-12T23:00:56,CC_BY_NC_4_0,Julia Housden Proulx,Julia Housden Proulx,,,2024-04-13T13:36:33.387Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4138229941,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/169016143,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.244859,-123.160633,26550,,,,,,2023-03-11T02:29,11,3,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,169016143,,Robyn Worcester,2023-06-23T16:10:35,CC_BY_NC_4_0,Robyn Worcester,Robyn Worcester,,,2024-04-13T13:32:55.979Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4525154198,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/199565473,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.096588,-119.549085,488,,,,,,2024-02-16T15:42,16,2,2024,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,199565473,,Greg Byron,2024-02-17T15:04:51,CC_BY_NC_4_0,Greg Byron,Greg Byron,,,2024-04-13T14:27:14.094Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4438781880,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/190214434,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,50.082612,-121.552184,18,,,,,,2023-11-06T06:23:22,6,11,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,190214434,,gavinh,2023-11-06T15:46:50,CC_BY_NC_4_0,gavinh,gavinh,,,2024-04-13T13:39:20.545Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4177177656,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/177619042,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.217545,-123.168838,2,,,,,,2023-08-09T17:59:13,9,8,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,177619042,,ginevra20,2023-08-10T04:11:38,CC_BY_NC_4_0,ginevra20,ginevra20,,,2024-04-13T15:08:42.202Z,StillImage;StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4465609119,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/182117056,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.041,-119.575775,20,,,,,,2023-05-22T15:20,22,5,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,182117056,,Thompson Hyggen,2023-09-06T23:20:57,CC0_1_0,Thompson Hyggen,Thompson Hyggen,,,2024-04-13T15:08:12.655Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
4597437601,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/201973114,Animalia,Chordata,Mammalia,Carnivora,Canidae,Canis,Canis latrans,,SPECIES,"Canis latrans Say, 1823",Canis latrans,,CA,,British Columbia,PRESENT,,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.240342,-122.809232,31,,,,,,2023-04-16T10:45,16,4,2023,5219153,5219153,HUMAN_OBSERVATION,iNaturalist,Observations,201973114,,Derek @ my.tlahutum,2024-03-10T21:35:19,CC_BY_NC_4_0,Derek @ my.tlahutum,Derek @ my.tlahutum,,,2024-04-13T14:28:38.976Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
